pdf_hash;fault_id;fault_setting;structural_order;target_name;target_role;evidence_pages;fault_extent_m;fault_distance_m;fault_geom_flags
E1A0B9A3;1;SSF;1;Shebandowan West;MAIN;31|32|34|36;;;
E1A0B9A3;2;SHZC;2;Shebandowan West;MAIN;34|36|37;;;
E1A0B9A3;3;LTC;2;Shebandowan West;MAIN;36|44;;;
E1B0914E;1;THR;2;Araguaia Nickel Project;MAIN;96|104|112;;;
E1B0914E;2;SSF;2;Araguaia Nickel Project;MAIN;95|97|99|102|105;;;
E1AE2297;1;SHZC;1;Mine Block Intrusion;MAIN;80|83|87|99;;;
E1AE2297;2;SOF;2;Mine Block Intrusion;MAIN;80|83;;;
E1AE2297;3;INT;2;Mine Block Intrusion;MAIN;83|88|101;;;
E1AE2297;4;SSF;2;Mine Block Intrusion;MAIN;83;;;
E228A84C;1;CSF;1;Candelaria;MAIN;42;1000000.0;;extent:bounded
E228A84C;2;FLD;2;Candelaria;MAIN;43|50;;;
E228A84C;3;SHZC;2;Candelaria;MAIN;43|44;;;
E228A84C;4;SOF;2;Candelaria;MAIN;43;;;
E23A28D3;2;INT;2;Copper Mountain;MAIN;43;;;
E1D1F756;2;GSC;2;Wicheeda Carbonatite;MAIN;45;;;
E223AF4F;1;CSF;1;Coulon Lenses;MAIN;19;;;
E223AF4F;2;FLD;2;Coulon Lenses;MAIN;33|34|35|41;;;
E23C096D;1;SOF;2;Trill Offset;MAIN;36;;;
E23C096D;3;SSF;3;Trill Offset;MAIN;55|63;;;
E24475A9;1;SHZC;1;Carina Project;MAIN;88;;;
E2445AD5;1;CSF;N/A;Carrizal Property;MAIN;55;;;
E2445AD5;3;SOF;N/A;Carrizal Property;MAIN;57;;;
E24A0D34;1;BMF;1;Duma Point;MAIN;32;;;
E24A0D34;2;FLD;1;Duma Point;MAIN;23|32;;;
E248E4FF;1;THR;N/A;Pie Property;MAIN;14|20;;;
E248E4FF;2;BMF;N/A;Pie Property;MAIN;20|23;;;
E248E4FF;3;SOF;N/A;Pie Property;MAIN;20;;;
E248E4FF;4;SSF;N/A;Pie Property;MAIN;20|29;;;
E248E4FF;5;FLD;N/A;Pie Property;MAIN;20|21;;;
E2616037;2;SHZC;2;Offset Zone;MAIN;64|65;;;
E29F2A4A;1;THR;1;Tenke Fungurume;MAIN;35|36;;;
E29F2A4A;2;FLD;2;Tenke Fungurume;MAIN;35;;;
E2B5E930;1;THR;1;Coal Project;MAIN;52|54;;;
E2B5E930;2;FLD;N/A;Coal Project;MAIN;54|59|60;;;
E28D0A34;1;TRP;1;Caraiba Mine;MAIN;50;;;
E28D0A34;2;SHZC;1;Caraiba Mine;MAIN;50;;;
E28D0A34;3;FLD;1;Caraiba Mine;MAIN;50;;;
E28D0A34;4;SHZC;2;Caraiba Mine;MAIN;50|62;;;
E2BB138D;1;SHZC;1;Bugaboo;MAIN;25;;;
E2C53BB5;1;FLD;1;Kamoa-Kakula;MAIN;133;;;
E2C53BB5;2;FLD;2;Kamoa-Kakula;MAIN;133;;;
E2C53BB5;3;SOF;2;Kamoa-Kakula;MAIN;137|144|145;;;
E2C53BB5;4;SOF;2;Kamoa-Kakula;MAIN;141|152;;;
E314E2F4;1;FLD;2;West Zone;MAIN;59;;;
E318D4EF;2;FLD;2;Tortigny Deposit;MAIN;26;;;
E318D4EF;3;SHZC;2;Tortigny Deposit;MAIN;26|27;;;
E30DC839;1;BMF;1;Sal de Vida;MAIN;86;;;
E31D84C7;1;SSF;2;Red Chris;MAIN;94;;;
E31D84C7;2;SOF;2;Red Chris;MAIN;94;;;
E348F7F5;1;FLD;2;Unkur;MAIN;73|74;12000.0;;
E3471FA8;1;FLD;1;Sage Plain Project;MAIN;24;;8046.7;
E35A1141;1;FLD;2;Jersey Lead-Zinc Deposit;MAIN;22|25;;;
E35A1141;2;FLD;3;Jersey Lead-Zinc Deposit;MAIN;24;;;
E3589421;2;DET;1;Bornite;MAIN;50|71;;;
E3589421;3;BMF;2;Bornite;MAIN;47|57;;;
E3589421;4;THR;2;Bornite;MAIN;48|71;;;
E3AEA508;1;CSF;1;Anomaly A;MAIN;32;;;
E3AFD56D;1;SHZC;1;Granduc deposit;MAIN;23|33;60000.0;;
E3AFD56D;2;SSF;2;Granduc deposit;MAIN;33;;;
E3AFD56D;3;FLD;2;Granduc deposit;MAIN;37;;;
E3BF0711;1;INT;2;Vizcachitas;MAIN;61;;;
E3D448C4;1;THR;1;Ruby Graphite Project;MAIN;33|48;;;
E3D448C4;2;SHZC;1;Ruby Graphite Project;MAIN;33;;;
E3D448C4;3;SSF;2;Ruby Graphite Project;MAIN;48;;;
E3D448C4;4;FLD;2;Ruby Graphite Project;MAIN;48;;;
E40CF8E6;1;BMF;1;Salar del Hombre Muerto - Western Subbasin;MAIN;50|55;;;
E3EC30DE;1;SSF;2;Matoush;MAIN;44|45;20000.0;;extent:bounded
E3EC30DE;2;JOG;2;Matoush;MAIN;45;;;
E3EC30DE;3;SSF;1;Matoush;MAIN;38;;;
E41CD349;1;JOG;2;Valk Property;MAIN;41;;;
E41CD349;2;SOF;2;Valk Property;MAIN;41;;;
E41CD349;4;INT;N/A;Valk Property;MAIN;54;;;
E3FE1A80;1;SHZC;1;Santo Tomas;MAIN;89;;;
E3FE1A80;2;SSF;2;Santo Tomas;MAIN;83|89;;;
E3FE1A80;3;SSF;2;Santo Tomas;MAIN;83|86|87|90;;;
E3FE1A80;4;THR;2;Santo Tomas;MAIN;85|91;;;
E452C232;1;INC;2;Comstock/Mountain Lion;MAIN;34|36;;;
E452C232;2;THR;1;Comstock/Mountain Lion;MAIN;33;;;
E4A863BC;1;THR;1;Husab Uranium Project;MAIN;44|46;;;
E4A863BC;2;CSF;1;Husab Uranium Project;MAIN;45;;;
E4A863BC;3;FLD;2;Husab Uranium Project;MAIN;47;;;
E4AF94FE;1;THR;2;Shangzhai;MAIN;26;;;
E4AF94FE;2;FLD;2;Shangzhai;MAIN;26|28;;;
E4833DD7;1;THR;1;Shymanivske Deposit;MAIN;81;;;
E4833DD7;2;FLD;2;Shymanivske Deposit;MAIN;81|85|90|112;;;
E4833DD7;3;GSC;2;Shymanivske Deposit;MAIN;89|112;;;
E4833DD7;4;UNC;2;Shymanivske Deposit;MAIN;89|112;;;
E4A76116;1;FLD;2;Kombat Mine;MAIN;82|84|90;;;
E4A76116;2;SSF;2;Kombat Mine;MAIN;84|94;;;
E4A76116;3;NRM;2;Kombat Mine;MAIN;84;;;
E4A76116;4;SHZC;2;Kombat Mine;MAIN;85;;;
E4A76116;5;THR;2;Kombat Mine;MAIN;90;;;
E4967BA5;1;NRM;1;WBJV Project 1;MAIN;66|107;;;
E4967BA5;2;LFT;2;WBJV Project 1;MAIN;108;;;
E4967BA5;3;FLD;2;WBJV Project 1;MAIN;66|107;;;
E4D5B03C;1;SSF;N/A;Matoush;MAIN;47|48;20000.0;;extent:bounded
E4D5B03C;2;JOG;N/A;Matoush;MAIN;48;;;
E4B1D4A7;1;CSF;1;Pellivuoma;MAIN;31|32|37;50000.0;;extent:bounded
E4B1D4A7;2;THR;2;Pellivuoma;MAIN;32;;;
E4B1D4A7;3;SHZC;3;Pellivuoma;MAIN;39;;;
E4DB992F;1;THR;2;McArthur River deposit;MAIN;61|64|72|74;18000.0;;
E4DB992F;2;SSF;3;McArthur River deposit;MAIN;62|64;;;
E4D8902C;1;CSF;1;Lorraine;MAIN;27;;;
E4D8902C;2;SHZC;2;Lorraine;MAIN;29|31;;;
E4EF135E;1;INT;2;Timber Property;MAIN;20|22;;;
E52892BE;1;FLD;1;New Elk Mine;MAIN;41;;;
E52892BE;2;NRM;2;New Elk Mine;MAIN;41;;;
E52825CF;1;FLD;1;Kansanshi;MAIN;41|44;;;
E52825CF;2;FLD;2;Kansanshi;MAIN;41|44|45;;;
E52825CF;3;SOF;2;Kansanshi;MAIN;44|49;;;
E52A0DDF;1;SHZC;2;Lola Graphite;MAIN;46|49;;;
E5512593;1;FLD;1;WRL Project;MAIN;28|29;;;
E5512593;2;SSF;1;WRL Project;MAIN;28;;;
E5512593;3;THR;1;WRL Project;MAIN;28;;;
E5528962;1;SSF;1;Santo Domingo Sur;MAIN;103;;;
E5528962;2;THR;2;Santo Domingo Sur;MAIN;108|113;;;
E5DF7715;2;BMF;2;McGee Lithium Clay Deposit;MAIN;37;;;
E59A6E83;1;SOF;2;Alacran;MAIN;93|98;;;
E59A6E83;2;SSF;1;Alacran;MAIN;74|93|130;;;
E59C8B74;1;CSF;1;Cerro Las Mulas;MAIN;84|86|87|88;150000.0;;extent:bounded
E59C8B74;2;SOF;2;Cerro Las Mulas;MAIN;87|88;;;
E59C8B74;3;ENE;3;Cerro Las Mulas;MAIN;96;;;
E5E01FB6;1;CSF;1;Marimaca;MAIN;59;;;
E5E01FB6;2;SHZC;2;Marimaca;MAIN;60|74|75;15000.0;;extent:bounded
E5E01FB6;3;SOF;2;Marimaca;MAIN;74|77;;;
E5E01FB6;4;SOF;2;Marimaca;MAIN;74|78;1500.0;;extent:range_mean
E5E9BB13;1;SHZC;1;Ford Lake;MAIN;27|29;;;
E5E9BB13;2;UNC;2;Ford Lake;MAIN;33;;;
E5E9BB13;3;GSC;2;Ford Lake;MAIN;33;;;
E5EC93FD;1;FLD;2;Clinton Lenses;MAIN;19|21|24;;;
E61845E7;1;BMF;1;Jackson Wash;MAIN;19|22;;;
E61845E7;2;SSF;1;Jackson Wash;MAIN;19|22;;;
E61845E7;3;SOF;2;Jackson Wash;MAIN;25|26;;;
E5EFF27C;1;SSF;1;Luz del Cobre;MAIN;46;;;
E5EFF27C;2;BXP;2;Luz del Cobre;MAIN;46;3000.0;;
E5F6840E;1;THR;2;Escalones;MAIN;19;;;
E5F6840E;2;NRM;2;Escalones;MAIN;19;;;
E5FDEC11;1;INT;1;Rosemont Deposit;MAIN;35;;;
E5FDEC11;2;THR;1;Rosemont Deposit;MAIN;35;;;
E5FDEC11;3;LFT;1;Rosemont Deposit;MAIN;35;;;
E626D31B;1;CSF;1;Quebec Lithium;MAIN;46|54;;2500.0;
E63543F3;1;THR;1;Antamina;MAIN;24|34;;;
E63543F3;2;SSF;2;Antamina;MAIN;34;;;
E63543F3;3;LFT;2;Antamina;MAIN;34;;;
E6520BF7;1;THR;1;Aguila;MAIN;30;;;
E6520BF7;2;INT;2;Aguila;MAIN;30;;;
E64653CB;1;SSF;1;Eco Ridge;MAIN;33;;;
E642014C;1;BMF;1;Kamoa-Kakula Project;MAIN;89|107;;;
E642014C;2;CSF;1;Kamoa-Kakula Project;MAIN;89|136;;;
E642014C;3;FLD;2;Kamoa-Kakula Project;MAIN;107;;;
E67559AD;1;CSF;1;Goanikontes;MAIN;30;;;
E67559AD;2;SOF;2;Goanikontes;MAIN;30;;;
E67559AD;3;FLD;2;Goanikontes;MAIN;30|31;;;
E694BC7D;1;THR;1;Bald Butte;MAIN;14;;;
E694BC7D;2;SSF;1;Bald Butte;MAIN;18;;;
E694BC7D;3;BXP;2;Bald Butte;MAIN;23;;;
E677A889;1;LFT;2;Løkken Property;MAIN;36|38|44;;;
E677A889;2;THR;1;Løkken Property;MAIN;31|35;;;
E6C25396;1;TRT;2;Redstone;MAIN;37;;;
E6C25396;2;THR;2;Redstone;MAIN;38;;;
E6A7C987;1;CSF;1;Sahavaara;MAIN;33;50000.0;;extent:bounded
E6A7C987;2;THR;2;Sahavaara;MAIN;34;;;
E6A7C987;4;FLD;3;Sahavaara;MAIN;38;;;
E6D74E6B;1;CSF;1;Tapuli;MAIN;34|35|38;150000.0;;extent:bounded
E6D74E6B;2;FLD;2;Tapuli;MAIN;38;;;
E6D74E6B;3;JOG;2;Tapuli;MAIN;38;;;
E677856F;1;CLD;2;Malpica;MAIN;74;;;
E720D9E1;1;SHZC;N/A;Johan Beetz Feldspar deposit;MAIN;33;100000.0;;extent:bounded
E720D9E1;2;FLD;N/A;Johan Beetz Feldspar deposit;MAIN;33|35|43;;;
E6E001A5;1;SHZC;1;Marimaca;MAIN;74|84;3000.0;;extent:bounded
E6E001A5;2;SOF;2;Marimaca;MAIN;85|86;;;
E6E001A5;3;SHZC;2;Marimaca;MAIN;86|89;;;
E6E001A5;4;THR;2;Marimaca;MAIN;85;;;
E6E58F1C;1;BMF;1;Guayatayoc;MAIN;42|44;;;
E721A89A;1;BMF;1;Sal de Vida;MAIN;78;;;
E7662CD4;1;SHZC;1;La Loutre;MAIN;73;;;
E7662CD4;2;FLD;2;La Loutre;MAIN;76;;;
E73F6B5B;1;FLD;2;Driftwood Creek Magnesite Deposit;MAIN;44;;;
E743E646;1;THR;1;Charley Creek;MAIN;33;;;
E743E646;2;MYLC;1;Charley Creek;MAIN;33;;;
E7312474;1;FLD;1;Deep Gold;MAIN;27|35;;;
E773E100;1;SHZC;1;Graphene-Battery Zone;MAIN;44|46;10000.0;;extent:bounded
E773E100;2;FLD;2;Graphene-Battery Zone;MAIN;48|50;;;
E77091B8;1;SHZC;1;Mckenzie Deposit;MAIN;34;;;
E77091B8;2;FLD;2;Mckenzie Deposit;MAIN;37;;;
E77091B8;3;THR;2;Mckenzie Deposit;MAIN;46;;;
E7B0895B;1;BMF;1;Artillery Mountain Manganese;MAIN;20;;;
E7835B5F;1;SHZC;2;Southern Spectrum Project;MAIN;39;;;
E78305F5;1;CSF;N/A;Nemegosenda Lake Complex;MAIN;31;;;
E7B60A10;1;INT;1;Canyon Mine;MAIN;35;;;
E7B60A10;2;CLD;2;Canyon Mine;MAIN;35|38;91.4;;extent:bounded
E80C95C3;1;FLD;2;Três Estradas;MAIN;13|14;;;
E80C95C3;2;SSF;N/A;Três Estradas;MAIN;14;;;
E827CECC;1;CSF;1;Churchill Copper / Magnum Vein;MAIN;88;30000.0;;extent:approx_magnitude
E827CECC;2;SHZC;2;Churchill Copper / Magnum Vein;MAIN;92;;;
E827CECC;3;FLD;2;Churchill Copper / Magnum Vein;MAIN;92;;;
E827CECC;4;SOF;2;Churchill Copper / Magnum Vein;MAIN;92;;;
E80D5AAD;1;TRT;1;Dumitru Potok;MAIN;55;;;
E80D5AAD;3;INC;2;Dumitru Potok;MAIN;55;;;
E80D5AAD;4;NRM;2;Dumitru Potok;MAIN;55;;;
E80D5AAD;5;SSF;2;Dumitru Potok;MAIN;55;;;
E82A0735;1;FLD;1;Itafós Arraias;MAIN;23;;;
E8320E84;1;SSF;2;Area 4;MAIN;62|66|80;3000.0;;extent:approx_magnitude
E84F7B7C;2;SHZC;2;Little Deer;MAIN;24;;;
E85A25CE;1;BMF;2;Oracle Ridge;MAIN;58|59;;;
E85A25CE;2;THR;2;Oracle Ridge;MAIN;52|53;;;
E85A25CE;3;FLD;2;Oracle Ridge;MAIN;50|59;;;
E85B2728;1;GSC;2;Tres Cerros;MAIN;53|54|63;;;
E85B2728;2;CLD;1;Tres Cerros;MAIN;54;;;
E85B2728;3;ENE;3;Tres Cerros;MAIN;54|77;;;
E85FC976;1;SHZC;1;Graphene-Battery Zone;MAIN;44|46;10000.0;;extent:bounded
E85FC976;2;FLD;2;Graphene-Battery Zone;MAIN;48|50;;;
E8555EDC;1;SSF;1;Aranzazu;MAIN;52;;;
E8555EDC;2;THR;1;Aranzazu;MAIN;56;;;
E8555EDC;3;FLD;2;Aranzazu;MAIN;58|60;;;
E8555EDC;4;TRT;2;Aranzazu;MAIN;60;3500.0;;extent:bounded
E8555EDC;6;SSF;2;Aranzazu;MAIN;65;;;
E8555EDC;7;THR;2;Aranzazu;MAIN;72;;;
E86596E6;1;SHZC;2;Thierry;MAIN;38|40|42;6000.0;;
E86596E6;2;SSF;2;Thierry;MAIN;42;;;
E8834A8C;1;FLD;2;Lamêlée;MAIN;26|37;;;
E88206F7;1;SHZC;1;Hannukainen;MAIN;230|231;150000.0;;
E88206F7;2;THR;2;Hannukainen;MAIN;231|395;;;
E88206F7;3;SHZC;2;Hannukainen;MAIN;231|395;;;
E8B54782;1;BMF;1;South Big Smoky Valley;MAIN;91;;;
E8A8804F;1;DOM;2;Palangana;MAIN;26|31;;;
E8943C4F;1;SHZC;1;Kraken Pegmatite Field;MAIN;21|22|25|29;;500.0;
E8943C4F;2;SSF;1;Kraken Pegmatite Field;MAIN;25;;;
E887168C;1;CSF;1;Florence deposit;MAIN;94|101;80467.0;;
E887168C;2;BMF;2;Florence deposit;MAIN;95|101|107;1097.3;;
E887168C;3;BMF;2;Florence deposit;MAIN;95|101|107;914.4;;extent:approx_magnitude
E887168C;4;SOF;2;Florence deposit;MAIN;101;;;
E887168C;5;INT;2;Florence deposit;MAIN;101;;;
E8EAC890;1;FLD;1;Lac Iron showing;MAIN;19;;;
E8EAC890;2;FLD;2;Lac Iron showing;MAIN;19;;;
E8E6B932;1;CSF;1;Ambatovy;MAIN;63;;;
E8CA301C;1;THR;2;Tennyson;MAIN;94;;;
E8E6AFEA;1;SSF;1;Pebble deposit;MAIN;85;;;
E8E6AFEA;2;SHZC;2;Pebble deposit;MAIN;92;2993.4;;extent:bounded
E8E6AFEA;3;FLW;2;Pebble deposit;MAIN;89;;;
E92152B0;1;BMF;1;Poplar Deposit;MAIN;41|44;;;
E93B3598;1;UNC;1;CAT Property;MAIN;64;;;
E93B3598;2;SHZC;2;CAT Property;MAIN;63|64|74;;;
E93B3598;3;INT;2;CAT Property;MAIN;68;;;
E94CC181;1;INT;2;Rayfield Zone;MAIN;31|38;;;
E96E4139;1;BMF;2;Johnny Lee deposit;MAIN;61|100;;;
E96E4139;2;SHZC;1;Johnny Lee deposit;MAIN;54|61|62|100;;;
E96E4139;3;SOF;2;Johnny Lee deposit;MAIN;62;;;
E96E4139;4;SOF;2;Johnny Lee deposit - UCZ;MAIN;62|98|100;;;
E96E4139;5;FLD;2;Johnny Lee deposit;MAIN;61|68;;;
E96E4139;6;INT;2;Johnny Lee deposit;MAIN;100;;;
E9595E31;1;THR;1;Jeffrey Mine;MAIN;20;;;
E9595E31;2;SHZC;2;Jeffrey Mine;MAIN;22;;;
E970C138;1;BMF;1;Chug-Chug project;MAIN;16;;;
E970C138;3;INT;2;Chug-Chug project;MAIN;17;;;
E9856331;1;FLD;1;Empire State Mines;MAIN;50|51;;;
E9856331;2;FLD;2;Empire State Mines;MAIN;50;;;
E9856331;3;SOF;2;Empire State Mines;MAIN;50;;;
E9856331;4;SHZC;2;Empire State Mines;MAIN;51;;;
E9B9023F;1;NRM;2;Kaukua;MAIN;37;;;
E9B9023F;2;UNC;2;Kaukua;MAIN;55;;;
E9871E7D;1;THR;2;Triple R;MAIN;55;;;
E9871E7D;2;SSF;2;Triple R;MAIN;55;;;
E9871E7D;3;INT;2;Triple R;MAIN;55;;;
E9F132FC;1;CSF;1;Deloro Deposit;MAIN;62|67;;;
EA233F38;1;SSF;2;Feature 19;MAIN;22;;;
EA233F38;2;FLD;2;Feature 19;MAIN;22;;;
EA253FD7;1;FLD;1;Dolomite Ore Formation (DOF);MAIN;34;;;
EA253FD7;2;FLD;2;Dolomite Ore Formation (DOF);MAIN;39;;;
EA495AE4;1;CSF;1;Bunker Hill Mine;MAIN;79|86;;;distance:unparseable
EA495AE4;2;FLD;2;Bunker Hill Mine;MAIN;84;;;
EA495AE4;3;THR;2;Bunker Hill Mine;MAIN;86;;;
EA495AE4;5;THR;2;Bunker Hill Mine;MAIN;87;;;
EA4EF066;1;THR;1;Ashram;MAIN;21;;;
EA9A7FE5;1;THR;1;Salar de Río Grande;MAIN;65;;;
EA9A7FE5;2;BMF;1;Salar de Río Grande;MAIN;65|75;;;
EA9A7FE5;3;SSF;1;Salar de Río Grande;MAIN;65;;;
EA7D6F84;1;FLD;2;Monte Cristo;MAIN;24;;;
EAB52B3D;1;CSF;1;Okohongo;MAIN;45;;;
EAB52B3D;2;FLD;2;Okohongo;MAIN;48;;;
EAB52B3D;3;SHZC;2;Okohongo;MAIN;48;;;
EAB9E21F;1;THR;2;Copper Canyon;MAIN;24|26;;;
EA58E2B9;1;CSF;1;Alpala;MAIN;53|55;;;
EA58E2B9;2;THR;1;Alpala;MAIN;59;;;
EA58E2B9;3;SSF;1;Alpala;MAIN;55|60;;;
EA58E2B9;4;SOF;2;Alpala;MAIN;55|58;;;
EA58E2B9;5;SOF;3;Alpala;MAIN;58;;;
EABBECA2;1;SOF;2;Agata North Laterite Project;MAIN;23|26;;;
EADDFFD7;1;FLD;2;Codihue;MAIN;31|33|34;15000.0;;extent:from_2d_footprint|extent:extent_long_axis
EADDFFD7;2;BMF;1;Codihue;MAIN;31;;;
EADDFFD7;3;THR;2;Codihue;MAIN;31;;;
EAD3A3B7;1;BXP;2;Breccia showings;MAIN;12;;;
EACBD263;1;FLD;1;Sheffield Zone;MAIN;22;;;
EACBD263;2;SHZC;1;Sheffield Zone;MAIN;29;;;
EAD37880;1;BMF;2;Purple Onion Property;MAIN;33;;;
EAE84203;1;CSF;1;Gulçari A;MAIN;33;;;
EB061D88;1;CSF;1;Tumpangpitu;MAIN;25|27;;;
EB061D88;2;SSF;1;Tumpangpitu;MAIN;25|26;16000.0;;extent:bounded
EB061D88;3;SOF;2;Tumpangpitu;MAIN;27;;;
EB061D88;4;BXP;2;Tumpangpitu;MAIN;29;;;
EB289D34;1;SHZC;2;Corner Bay;MAIN;117|121;;;
EB289D34;2;SHZC;2;Corner Bay;MAIN;121;;;
EB47AA42;1;CSF;1;Magusi deposit;MAIN;35;;;
EB47AA42;2;FLD;2;Magusi deposit;MAIN;35;;;
EB427B0A;1;INT;2;Emerald mineralization;MAIN;28|31;;;
EB427B0A;2;FLD;2;Emerald mineralization;MAIN;29;;;
EB65BEF8;1;CSF;1;Mavres Petres;MAIN;14|17;;;
EB65BEF8;2;FLD;2;Mavres Petres;MAIN;18;;;
EB617D22;1;CSF;1;Altar;MAIN;54;;;
EB617D22;2;BMF;2;Altar;MAIN;55|64;;;
EB617D22;3;THR;2;Altar;MAIN;55|64;;;
EB617D22;4;ENE;3;Altar;MAIN;73;;;
EB85B3A8;1;BMF;1;Suquash No.2 coal bed;MAIN;64;;;
EB85B3A8;4;FLD;2;Suquash No.2 coal bed;MAIN;65;;2000.0;
EB672792;1;CSF;1;Slick Rock District and Wray Mesa area;MAIN;22;;;
EB815564;2;FLD;2;Langmuir No. 2;MAIN;51;;;
EB870FA0;1;THR;1;Pitman;MAIN;19|22;;;
EB870FA0;2;SHZC;2;Pitman;MAIN;24|29;;;
EB870FA0;3;INC;2;Pitman;MAIN;24;;;
EB8E3ED4;1;INT;1;Main Zone;MAIN;36;;;
EBAB56CE;1;FLD;1;Kopper Glo Property;MAIN;29|30;;;
EBAB56CE;2;THR;1;Kopper Glo Property;MAIN;29;;;
EBAB56CE;3;FLD;2;Kopper Glo Property;MAIN;29;;;
EBA37A03;1;CSF;1;Alpala;MAIN;53|55|58;;;
EBA37A03;2;SOF;2;Alpala;MAIN;55|58|59;;;
EBA37A03;3;SOF;3;Alpala;MAIN;58;;;
EBA37A03;4;INT;2;Alpala;MAIN;58;;;
EBA37A03;5;THR;1;Alpala;MAIN;59;;;
EBA37A03;6;SSF;2;Alpala;MAIN;60;;;
EBA9B8CC;1;CSF;1;Gulçari A (Campbell);MAIN;79;;;
EBC5CE7D;1;SHZC;1;Snaefell;MAIN;102;;;
EBC5CE7D;3;SHZC;2;Snaefell;MAIN;104;;;
EBC5CE7D;4;FLD;2;Snaefell;MAIN;104|110;;;
EBC5CE7D;5;FLD;3;Snaefell;MAIN;104;;;
EBB9158C;1;FLD;1;Willhunt;MAIN;11;32186.8;;extent:from_2d_footprint|extent:extent_long_axis
EBC63467;1;SOF;2;Triple M Property;MAIN;37|38;;;
EBC63467;2;SOF;2;Triple M Property;MAIN;37;;;
EBDAB1B4;1;THR;2;Howells Taconite;MAIN;29|32;;;
EBDAB1B4;2;SSF;2;Howells Taconite;MAIN;32;;;
EBD1F92B;1;SHZC;2;Corner Bay deposit;MAIN;11|33;;;
EBD1F92B;2;SHZC;1;Corner Bay deposit;MAIN;11|31;900000.0;;extent:approx_magnitude
EBE85D32;1;CSF;1;Quebrada Blanca;MAIN;61;;;
EBE85D32;2;SOF;2;Quebrada Blanca;MAIN;62;;;
EBE85D32;3;NRM;2;Quebrada Blanca;MAIN;67;;;
EBEF839A;1;THR;1;Red Dog Mine Deposits;MAIN;42|45;;;
EBEF839A;2;THR;2;Red Dog Mine Deposits;MAIN;45|48;;;
EBF867AE;1;DET;2;Cerro Verde;MAIN;44|45|53|55;;;
EBF867AE;3;GSC;2;Cerro Verde;MAIN;44|55;;;
EC17BFF6;1;CSF;1;PAK Pegmatite;MAIN;61;140000.0;;extent:bounded
EC1C6391;1;CSF;1;Ramu;MAIN;30;;;
EC2913FA;1;INC;2;Zone III;MAIN;31;;;
EC2433E2;1;CSF;1;Mantoverde;MAIN;71|74;;;
EC2433E2;2;SOF;2;Mantoverde;MAIN;74;12000.0;;
EC2433E2;3;INT;2;Mantoverde;MAIN;77|86;;;
EC4F759A;1;FLD;2;Montauban;MAIN;57|59;;;
EC8DB635;1;SOF;2;Gate Zone;MAIN;64;;;
ECC223E0;1;CSF;1;Malo lake uranium occurrence;MAIN;23;;;
ECC223E0;2;INC;2;Malo lake uranium occurrence;MAIN;26|35;;;
EC969864;1;FLD;2;Magusi;MAIN;76;;;
EC969864;2;SHZC;1;Magusi;MAIN;80;;;
ECC9F4E9;1;INT;2;Dansey Project;MAIN;31;;;
ECE776D7;1;SHZC;N/A;EL 23874 and EL 31402 Gold Prospects;MAIN;55|56;;;
ECE776D7;2;FLD;N/A;EL 23874 and EL 31402 Gold Prospects;MAIN;45|54|63;;;
ECE776D7;3;SHZC;1;EL 23874 and EL 31402 Gold Prospects;MAIN;62;;;
ECE776D7;4;SOF;2;EL 23874 and EL 31402 Gold Prospects;MAIN;45|55|62;;;
ECFD4D7A;1;FLD;2;Bloom Lake;MAIN;40|45;;;
ECFD4D7A;3;SHZC;3;Bloom Lake;MAIN;36;;;
ED04E4BC;1;SHZC;2;Little Deer Deposit;MAIN;29;;;
ED04E4BC;2;LFT;2;Little Deer Deposit;MAIN;31;;;
ED049017;1;SSF;1;Crawford Ultramafic Complex;MAIN;58|60;;;
ED1F3CA0;1;TRP;1;Salar de Pastos Grandes;MAIN;57;;;
ED1F3CA0;2;BMF;2;Salar de Pastos Grandes;MAIN;57|67|68;;;
ED438753;1;BMF;1;Purickuta;MAIN;21;;;
ED25E4E2;1;CSF;1;Lac Cinquante;MAIN;28|34;3000000.0;;
ED25E4E2;2;SHZC;1;Lac Cinquante;MAIN;34;;;
ED25E4E2;3;SOF;2;Lac Cinquante;MAIN;36;;;
ED25E4E2;4;BXP;2;Lac Cinquante;MAIN;36;;;
ED25E4E2;5;SHZC;2;Lac Cinquante;MAIN;66;;;
ED026545;1;BMF;1;Max-Knoll;MAIN;19|21;9000.0;;extent:range_mean
ED026545;2;CLD;1;Max-Knoll;MAIN;19|21;;;
ED026545;3;SOF;2;Max-Knoll;MAIN;19|21;;;
ED026545;4;INT;2;Max-Knoll;MAIN;19|21;;;
ED026545;5;FLD;2;Max-Knoll;MAIN;21|23|36;;;
ED5639F1;2;DET;2;Cerro Verde;MAIN;52;;;
ED6E97F8;1;INT;2;Solwara 1;MAIN;56;;;
EDBD70F1;1;SSF;1;Zara properties;MAIN;14;;;
EDA83B31;1;TRP;1;Chlore stock;MAIN;28;;;
EDA83B31;2;BLK;2;Chlore stock;MAIN;28|33|46|51;;;
EDA83B31;3;SSF;2;Chlore stock;MAIN;33|46|47|51;;;
EDA83B31;4;SHZC;1;Chlore stock;MAIN;36;;;
EDDBDDB7;1;SHZC;2;Sisson Brook Deposit;MAIN;8;;;
EDF22CA0;1;BMF;N/A;La Salada;MAIN;28;;;
EDF7576D;1;BMF;1;Erdenetsogt;MAIN;17;;;
